date,year,month,day,portid,portname,n_container,n_dry_bulk,n_general_cargo,n_roro,n_tanker,n_cargo,n_total,capacity_container,capacity_dry_bulk,capacity_general_cargo,capacity_roro,capacity_tanker,capacity_cargo,capacity,ObjectId
2019/06/02 00:00:00+00,2019,6,2,chokepoint6,Strait of Hormuz,15,14,7,1,64,37,101,593437.172932762,534968.879718006,31387.2808712835,5962.07306383462,3217534.96291135,1165755.40658589,4383290.36949724,47437
2019/06/03 00:00:00+00,2019,6,3,chokepoint6,Strait of Hormuz,14,12,4,2,66,32,98,541853.426685254,389010.715433347,17821.0399607173,0,4136693.01190413,948685.182079318,5085378.19398345,47438
2019/06/04 00:00:00+00,2019,6,4,chokepoint6,Strait of Hormuz,11,18,4,2,72,35,107,271781.74521525,545843.913731465,20588.1018965305,0,3114206.74329937,838213.760843245,3952420.50414262,47439
2019/06/05 00:00:00+00,2019,6,5,chokepoint6,Strait of Hormuz,13,22,4,2,67,41,108,520622.580320701,601907.078683224,17213.0182259368,292.088981494347,2499340.00528633,1140034.76621136,3639374.77149768,47440
2019/06/06 00:00:00+00,2019,6,6,chokepoint6,Strait of Hormuz,15,22,3,0,46,40,86,343808.097296791,481622.478971491,8402.92419059904,0,1213980.23094543,833833.500458881,2047813.73140431,47441
2019/06/07 00:00:00+00,2019,6,7,chokepoint6,Strait of Hormuz,14,18,5,0,56,37,93,565546.145236052,614236.489025443,18777.2011874605,0,4006018.28986702,1198559.83544895,5204578.12531598,47442
2019/06/08 00:00:00+00,2019,6,8,chokepoint6,Strait of Hormuz,20,19,3,3,61,45,106,612223.311852956,771257.255457461,5598.58798917761,5676.11640788282,3209881.41865236,1394755.27170748,4604636.69035983,47443
2019/06/09 00:00:00+00,2019,6,9,chokepoint6,Strait of Hormuz,15,13,3,4,54,35,89,462585.443227331,319162.324369781,5326.05285470074,2912.75443509149,1623990.05371817,789986.574886904,2413976.62860507,47444
2019/08/18 00:00:00+00,2019,8,18,chokepoint6,Strait of Hormuz,10,16,6,2,53,34,87,368168.154119654,395217.460660788,42333.7195761163,3788.91573263401,2550603.96392788,809508.250089192,3360112.21401707,47445
2019/02/03 00:00:00+00,2019,2,3,chokepoint6,Strait of Hormuz,9,14,6,3,51,32,83,435348.564190475,411627.327588338,14779.7018303076,0,2208258.87078344,861755.593609121,3070014.46439256,47446
2019/08/19 00:00:00+00,2019,8,19,chokepoint6,Strait of Hormuz,13,16,3,4,52,36,88,544607.432756092,502667.414227071,18939.9565806,7126.85036626533,2928148.2489952,1073341.65393003,4001489.90292523,47447
2019/02/04 00:00:00+00,2019,2,4,chokepoint6,Strait of Hormuz,7,14,4,1,44,26,70,265612.98701842,350366.284121485,11398.4108654572,0,1659224.44307212,627377.682005363,2286602.12507749,47449
2019/08/20 00:00:00+00,2019,8,20,chokepoint6,Strait of Hormuz,13,11,1,2,47,27,74,537926.687051045,290838.208444113,644.390501920569,6975.66170210468,2984300.95376429,836384.947699183,3820685.90146347,47450
2019/02/05 00:00:00+00,2019,2,5,chokepoint6,Strait of Hormuz,13,15,2,3,45,33,78,451031.594231534,297583.148619684,10722.2251564395,7281.33036792864,659110.101153876,766618.298375586,1425728.39952946,47452
2019/08/21 00:00:00+00,2019,8,21,chokepoint6,Strait of Hormuz,7,17,1,2,63,27,90,181502.089957566,532339.220368993,16555.253781946,4604.4728307022,2323727.58069656,735001.036939206,3058728.61763577,47453
2019/02/06 00:00:00+00,2019,2,6,chokepoint6,Strait of Hormuz,12,24,2,1,47,39,86,371700.218748624,919832.514530565,4406.39047300654,5057.10092659536,1162797.17042758,1300996.22467879,2463793.39510638,47455
2019/07/03 00:00:00+00,2019,7,3,chokepoint6,Strait of Hormuz,16,20,3,2,64,41,105,432721.59967484,528732.176727264,32868.2608171629,0,2947612.65841548,994322.037219268,3941934.69563475,47456
2019/08/22 00:00:00+00,2019,8,22,chokepoint6,Strait of Hormuz,10,12,4,0,47,26,73,423643.23544192,362001.184295366,6039.20465407241,0,2276353.18997525,791683.624391359,3068036.81436661,47457
2019/02/07 00:00:00+00,2019,2,7,chokepoint6,Strait of Hormuz,10,14,2,5,50,31,81,374968.566312847,570227.478790953,8873.02344226862,4219.69392740827,1860950.9284659,958288.762473477,2819239.69093938,47459
2019/08/23 00:00:00+00,2019,8,23,chokepoint6,Strait of Hormuz,15,20,5,3,48,43,91,557599.722531486,659374.842861602,42459.3305266756,2013.8300126082,2171412.13088562,1261447.72593237,3432859.85681799,47460
2019/02/08 00:00:00+00,2019,2,8,chokepoint6,Strait of Hormuz,12,20,3,3,52,38,90,383000.296086451,603007.922510769,3152.95591736764,2264.81623557406,2204596.03748146,991425.990750162,3196022.02823163,47461
2019/08/24 00:00:00+00,2019,8,24,chokepoint6,Strait of Hormuz,19,15,4,1,50,39,89,683184.765527821,322739.168455719,8682.54773245037,3467.66955962964,2865320.35354422,1018074.15127562,3883394.50481984,47462
2019/07/04 00:00:00+00,2019,7,4,chokepoint6,Strait of Hormuz,18,29,3,1,50,51,101,647850.557023812,907676.291020731,2838.2814433744,0,3518219.31376956,1558365.12948792,5076584.44325748,47463
2019/02/09 00:00:00+00,2019,2,9,chokepoint6,Strait of Hormuz,11,8,3,1,51,23,74,446667.991523668,373919.913552866,29744.7528814229,2520.99185876676,2192616.85856833,852853.649816724,3045470.50838505,47464
2019/08/25 00:00:00+00,2019,8,25,chokepoint6,Strait of Hormuz,14,16,3,5,57,38,95,380260.66581254,633742.449724638,7086.33651868328,11165.5181168143,3281209.53467329,1032254.97017268,4313464.50484596,47465
2019/07/05 00:00:00+00,2019,7,5,chokepoint6,Strait of Hormuz,11,16,4,3,65,34,99,470546.36777272,719247.827285174,20788.7793762631,0,4067013.2250633,1210582.97443416,5277596.19949746,47467
2019/02/10 00:00:00+00,2019,2,10,chokepoint6,Strait of Hormuz,12,16,7,0,52,35,87,534535.927345349,527092.862447537,57873.6257847997,0,3057192.66224688,1119502.41557769,4176695.07782457,47468
2019/08/26 00:00:00+00,2019,8,26,chokepoint6,Strait of Hormuz,10,13,4,2,54,29,83,384401.205660438,381492.394934378,5434.63382852779,2081.6681025938,2200663.84715145,773409.902525937,2974073.74967739,47469
2019/07/06 00:00:00+00,2019,7,6,chokepoint6,Strait of Hormuz,18,21,5,1,54,45,99,595224.490392176,349561.849479855,25910.3011356552,0,1561399.81201482,970696.641007686,2532096.45302251,47471
2019/02/11 00:00:00+00,2019,2,11,chokepoint6,Strait of Hormuz,10,15,1,2,38,28,66,432889.617688379,620917.778656131,0,0,1349521.10568477,1053807.39634451,2403328.50202928,47472
2019/08/27 00:00:00+00,2019,8,27,chokepoint6,Strait of Hormuz,15,19,2,2,57,38,95,394130.55668678,642170.546896578,2050.97891619995,3232.53532662859,2513310.81305236,1041584.61782619,3554895.43087855,47473
2019/07/07 00:00:00+00,2019,7,7,chokepoint6,Strait of Hormuz,13,21,2,2,48,38,86,358254.055781194,743298.492725942,25268.7238320752,5034.07020962156,2054506.63098701,1131855.34254883,3186361.97353584,47475
2019/02/12 00:00:00+00,2019,2,12,chokepoint6,Strait of Hormuz,8,10,1,2,48,21,69,271039.027801855,342166.260066438,4018.87122679971,8901.54948659943,1509669.92758338,626125.708581692,2135795.63616507,47476
2019/07/08 00:00:00+00,2019,7,8,chokepoint6,Strait of Hormuz,9,12,7,3,51,31,82,340851.938034814,254355.074731245,10971.6359353302,8663.59190095415,1810284.46828405,614842.240602343,2425126.70888639,47478
2019/02/13 00:00:00+00,2019,2,13,chokepoint6,Strait of Hormuz,12,19,2,1,45,34,79,378216.264993292,742520.473004205,10900.2258939945,0,1120619.39297727,1131636.96389149,2252256.35686876,47479
2019/07/09 00:00:00+00,2019,7,9,chokepoint6,Strait of Hormuz,10,19,3,1,54,33,87,238108.537229291,546479.208382795,18478.0179084056,0,2232403.32462856,803065.763520492,3035469.08814905,47480
2019/08/28 00:00:00+00,2019,8,28,chokepoint6,Strait of Hormuz,13,20,0,1,57,34,91,419511.278060634,751972.905521302,0,0,3142535.6180997,1171484.18358194,4314019.80168164,47482
2019/02/14 00:00:00+00,2019,2,14,chokepoint6,Strait of Hormuz,11,19,8,2,43,40,83,481017.107070734,542006.252233012,4923.26307961164,5499.44966297129,941103.958010949,1033446.07204633,1974550.03005728,47483
2019/07/10 00:00:00+00,2019,7,10,chokepoint6,Strait of Hormuz,16,24,3,1,50,44,94,426292.667715084,592807.486853942,14059.4258102826,0,3358261.21087508,1033159.58037931,4391420.79125439,47484
2019/08/29 00:00:00+00,2019,8,29,chokepoint6,Strait of Hormuz,14,14,10,0,59,38,97,582183.721195083,414131.788785685,56999.1457354839,0,3317728.22112633,1053314.65571625,4371042.87684258,47486
2019/02/15 00:00:00+00,2019,2,15,chokepoint6,Strait of Hormuz,11,16,4,1,54,32,86,308171.572529252,357152.270097265,17933.3309486857,0,2634219.6171351,683257.173575203,3317476.7907103,47487
2019/07/11 00:00:00+00,2019,7,11,chokepoint6,Strait of Hormuz,12,18,7,5,51,42,93,421173.461679327,470965.075665859,47692.1197447711,15914.6705045866,2075437.20867207,955745.327594543,3031182.53626661,47488
2019/08/30 00:00:00+00,2019,8,30,chokepoint6,Strait of Hormuz,13,15,7,0,60,35,95,576083.47314882,553399.664990946,33307.0794693099,0,2522158.65478311,1162790.21760908,3684948.87239219,47490
2019/02/16 00:00:00+00,2019,2,16,chokepoint6,Strait of Hormuz,13,18,3,0,60,34,94,464689.577342037,669972.51365273,10595.6428744474,0,2950227.78034159,1145257.73386921,4095485.51421081,47491
2019/07/12 00:00:00+00,2019,7,12,chokepoint6,Strait of Hormuz,18,12,9,1,63,40,103,597864.945762639,293413.264105056,21587.3042109268,1692.4720057375,3429013.74838789,914557.98608436,4343571.73447225,47492
2019/08/31 00:00:00+00,2019,8,31,chokepoint6,Strait of Hormuz,12,9,1,2,48,24,72,394585.346172402,372801.939913533,4018.87122679971,7540.40048159945,2319023.01965883,778946.557794334,3097969.57745317,47494
2019/02/17 00:00:00+00,2019,2,17,chokepoint6,Strait of Hormuz,9,23,4,2,51,38,89,379384.355517261,577186.484102259,5968.48765814136,2797.0436553763,2011425.38767706,965336.370933037,2976761.7586101,47495
2019/07/13 00:00:00+00,2019,7,13,chokepoint6,Strait of Hormuz,15,17,4,2,58,38,96,686010.864378053,618516.766748067,28776.740971841,0,3099168.93414121,1333304.37209796,4432473.30623917,47496
2019/09/01 00:00:00+00,2019,9,1,chokepoint6,Strait of Hormuz,16,21,5,2,43,44,87,349330.067054181,471790.728703192,19878.6304462422,0,2072366.02436863,840999.426203615,2913365.45057224,47498
2019/02/18 00:00:00+00,2019,2,18,chokepoint6,Strait of Hormuz,10,13,4,1,47,28,75,298483.452224894,169284.566770977,11590.700989863,3877.72032939437,1288259.19198533,483236.440315128,1771495.63230046,47499
2019/07/14 00:00:00+00,2019,7,14,chokepoint6,Strait of Hormuz,13,16,6,2,48,37,85,384291.322666474,495012.093463686,48530.0211837441,6153.30805096258,2303638.4135917,933986.745364866,3237625.15895656,47500
2019/09/02 00:00:00+00,2019,9,2,chokepoint6,Strait of Hormuz,15,22,4,1,61,42,103,589086.598151586,958480.945433279,25393.4825718356,2983.71531203547,3361671.99357477,1575944.74146874,4937616.7350435,47502
2019/02/19 00:00:00+00,2019,2,19,chokepoint6,Strait of Hormuz,13,19,7,5,56,44,100,432500.539707817,636353.823177699,38638.3986052859,13259.235122987,1165688.24069734,1120751.99661379,2286440.23731113,47503
2019/07/15 00:00:00+00,2019,7,15,chokepoint6,Strait of Hormuz,18,19,4,1,49,42,91,514425.650202099,825692.788820736,17061.1530083003,0,2111010.14151275,1357179.59203114,3468189.73354388,47504
2019/09/03 00:00:00+00,2019,9,3,chokepoint6,Strait of Hormuz,19,13,3,2,43,37,80,698334.411110919,369973.53098489,25503.1738913616,0,3157417.67963017,1093811.11598717,4251228.79561734,47506
2019/02/20 00:00:00+00,2019,2,20,chokepoint6,Strait of Hormuz,12,19,4,0,54,35,89,243132.561855802,568016.871761924,10342.8272992556,0,2115978.90199608,821492.260916981,2937471.16291306,47507
2019/07/16 00:00:00+00,2019,7,16,chokepoint6,Strait of Hormuz,10,15,5,3,54,33,87,392313.769804666,452206.116548844,30269.4005270981,5226.71673940688,2673772.71343389,880016.003620014,3553788.71705391,47508
2019/09/04 00:00:00+00,2019,9,4,chokepoint6,Strait of Hormuz,12,19,2,1,52,34,86,188107.79016726,461531.610289269,4404.29006221621,0,4023412.8714071,654043.690518745,4677456.56192585,47510
2019/02/21 00:00:00+00,2019,2,21,chokepoint6,Strait of Hormuz,10,20,4,2,51,36,87,313451.555755084,491855.830225741,15191.3711923167,3701.02307407045,722503.79893522,824199.780247212,1546703.57918243,47511
2019/07/17 00:00:00+00,2019,7,17,chokepoint6,Strait of Hormuz,15,14,1,3,45,33,78,542632.223919123,517305.006255723,0,1952.19506422947,2179428.20433978,1061889.42523908,3241317.62957885,47512
